0.011099
0.11809
0.10509
0.011099
0.011099
0.010099
0.0090991
0.0080992
0.11309
0.10809
0.11109
0.11309
0.11309
0.11209
0.10909
0.10809
0.11009
0.10409
0.10509
0.10409
0.10209
0.09909
0.10509
0.11109
0.11609
0.11209
0.10009
0.094091
0.10809
0.11709
0.11709
0.12309
0.12309
0.12809
0.13509
0.13509
0.14009
0.14009
0.14009
0.14109
0.14509
0.14809
0.14609
0.14909
0.15008
0.15108
0.15408
0.15508
0.15608
0.15508
0.15408
0.15108
0.15308
0.15108
0.15008
0.15208
0.15108
0.15408
0.15608
0.15508
0.15608
0.15408
0.15608
0.15608
0.15708
0.15708
0.15808
0.16008
0.16008
0.16008
0.15808
0.15808
0.15408
0.15208
0.15208
0.15208
0.15408
0.15408
0.15308
0.15508
0.15408
0.15408
0.15308
0.15108
0.15108
0.15008
0.14809
0.14509
0.14609
0.14609
0.14709
0.14609
0.14809
0.14709
0.14809
0.14909
0.15008
0.14909
0.14809
0.14809
0.14909
0.15008
0.14909
0.14809
0.14909
0.15108
0.15308
0.15408
0.15808
0.16008
0.16008
0.16108
0.16308
0.16308
0.16208
0.16208
0.16308
0.16208
0.16208
0.16108
0.16208
0.16208
0.16108
0.16008
0.16008
0.15908
0.15908
0.15908
0.15808
0.15408
0.15408
0.15608
0.15708
